TFOPWG Disposition,TESS Mag,Epoch (BJD),Period (days),Duration (hours),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Predictions
PC,11.9755,2458339.138173,15.3003112561122,3.08335513911076,1289.15075672621,2.3968761093104,17.0816827089285,518.504359503673,57.6851,4082.0,4.63162,0.660762,0
PC,10.0686,2459985.910927,1.4178666,1.372,199.0,1.11766,453.468,1285.0,80.9812,4907.96,4.57809,0.76,1
PC,9.7333,2459330.595029,3.2126472,0.499,440.0,2.26678,16.2086,558.0,95.3452,5330.0,4.51,0.88,0
PC,11.0002,2459245.51846,4.7244442,0.999,1480.0,1.97562,6.29202,441.0,42.972,3653.0,4.74,0.5,1
PC,10.5568,2458564.831298,0.0,2.13465917958328,1116.15211862598,4.35899918450154,8.99323639133979,441.670865076807,235.665,6023.2,4.05,1.232990026474,0
PC,12.7474,2459387.203481,3.4405974,2.486,8450.0,9.04642,379.53,1229.0,389.884,5324.0,4.43563,0.94,1
PC,11.6049,2459385.881094,9.01502833617072,1.54744553972526,4828.39447787559,10.4628284396849,188.179804617119,944.632759976794,340.416,6083.61,4.3203,1.15840005874634,0
PC,9.529,2460036.326522,2.131225,3.006,479.0,1.98371,3661.38,2167.0,115.091,5776.0,4.40631,0.97,0
PC,7.66874,2460006.41417,7.5768334,2.073,289.0,0.867887,26.1371,629.0,10.454,3766.0,4.75957,0.53,1
PC,14.3858,2458545.13472,2.22846710545914,1.57089124017213,15402.4299593583,10.9560053102331,378.648262584665,1125.06792054395,638.972,5156.0,4.46838,0.824288010597229,1
PC,11.3786,2459367.92025,10.980302,1.597,8560.0,9.67383,24.3873,619.0,234.418,5614.9,4.47,0.96,1
PC,12.2397,2459310.244279,3.86397682654853,2.09351181541141,7570.28399468719,12.654153859758,733.324199192072,1327.2225555833,498.36,6214.0,4.26729,1.22623002529144,1
PC,12.5554,2459308.00435,1.23925278804549,1.14927064500414,2777.3856259454,2.86671207184412,111.056290695781,827.952726284317,86.1759,3614.0,4.81257,0.50762802362442,1
PC,9.0498,2459305.522641,17.4680787,3.38,780.0,2.11693,22.7153,608.0,60.3418,5499.0,4.39962,0.76,1
PC,10.9217,2458576.385612,10.5558664690631,2.89210420210884,1454.4059010523,2.58978057889449,16.7314698977774,515.826053300495,66.8154,4368.0,4.56706,0.684759974479675,1
PC,13.6615,2459329.505631,3.47168080203191,1.38169777280993,30624.6434599132,8.02723404523397,17.0012170203445,517.892655794469,98.4458,3399.0,4.91468,0.426784992218018,1
PC,12.0874,2459335.352285,2.32600773508212,0.996086784488788,3279.789131833,1.39608687371148,14.8966001897978,501.062083611048,25.2788,3231.0,4.438,0.241857007145882,1
PC,10.8815,2459325.051346,11.0162412,3.445,7070.0,7.03935,41.7227,708.0,135.371,5184.0,4.57383,0.82,1
PC,10.8815,2459313.642108,0.0,4.45693464920844,4273.82767881959,5.29836014351352,5.32201441440338,387.381397164097,135.371,5184.0,4.57383,0.81537401676178,1
PC,9.3712,2459314.556187,8.30085529021161,4.7925921078374,2645.16634337452,8.44657276745832,468.771439249514,1186.75217264686,182.314,7199.0,4.3586,1.60283005237579,1
PC,12.2875,2458577.041887,8.02399252841892,1.76287660776106,4078.96292079408,2.67922462193686,5.39015727362574,388.615491355344,52.5122,3331.0,4.94964,0.40651598572731,0
PC,9.9222,2459312.121241,8.11251468650529,2.03302976253828,1224.91606561376,2.38120328011565,32.9624197824918,611.117219498042,55.3043,4498.94,4.5,0.668361008167267,1
PC,8.7537,2460038.66554,2.7970316,2.185,481.0,1.84303,413.894,1256.0,64.5997,5849.0,4.5297,0.9,1
PC,11.5026,2458363.821446,18.6263880271512,15.6904223102657,424.927480738766,1.17839017181178,4.28577365263068,366.967038641474,65.5548,3783.0,4.438,0.561300992965698,0
PC,9.8192,2459365.717485,12.6693175967686,4.87696998142504,315.479765668894,2.4215154940217,154.367997532037,898.998707189427,167.948,5853.8,4.22099,1.31433999538422,1
PC,9.8192,2458349.005601,38.5540680556467,6.75566150314641,380.683706369193,2.90701282332133,35.0053659346469,620.373738461815,167.948,5853.8,4.22099,1.31433999538422,1
PC,9.4799,2460039.713456,2.1263242,2.17,150.0,1.54125,1647.7,1774.0,180.291,6623.0,4.38359,1.32,0
PC,9.0255,2458329.402681,6.48715567890779,2.13255884745635,109.741666624656,2.68690258457295,284.777012998838,1047.72180430156,184.204,4997.0,3.45154,2.5686399936676,0
PC,11.9802,2458329.112439,5.44699066193413,1.57121233242163,833.908237441359,1.07724671594326,9.54730675340294,448.321915025715,43.407,3471.0,4.87707,0.371140003204346,1
PC,11.9802,2458334.769484,12.9706027850456,2.1262586776887,1185.38847876085,1.2844056786219,3.002452680042,335.728950182234,43.407,3471.0,4.87707,0.371140003204346,0
PC,11.9802,2458329.961434,8.04336687372668,2.53552141812126,705.165483999338,1.01651025306831,5.67770137621375,393.697707803494,43.407,3471.0,4.87707,0.371140003204346,0
PC,8.9914,2458352.490978,199.576867558498,11.7048586712669,1728.45520231726,6.91337329196008,7.57576339752798,423.132467125414,167.218,6988.0,4.25649,1.46080005168915,1
PC,8.9914,2458345.439766,41.017478039227,7.95686360926676,234.153711448385,2.32112929502276,62.4618341373167,717.007061309808,167.218,6988.0,4.25649,1.46080005168915,0
PC,10.7525,2458427.624747,139.303600595831,12.0859165026346,4909.62270952317,10.2643100706891,10.6695927706569,460.953068694028,341.221,6572.0,4.35381,1.42962002754211,0
PC,10.0176,2459335.730301,52.3966595279289,8.44792701021736,447.09214217431,3.50511708542042,40.8266585380991,644.697088177874,233.131,6270.01,4.07467,1.59083998203278,1
PC,10.2477,2460028.221938,8.7610072,0.941,511.0,3.12142,12.7216,526.0,216.257,6168.88,4.24191,1.31,0
PC,11.7144,2458326.817187,1.80080628066534,1.12619855535324,691.137503182201,1.28617022204402,66.8759898651613,729.352213604116,56.1927,3704.0,4.77431,0.473702013492584,1
PC,11.7144,2458327.41688,4.14000265402566,1.05237269335248,739.691965906609,1.29715811560983,22.0407004809652,552.619362822861,56.1927,3704.0,4.77431,0.473702013492584,1
PC,11.7144,2458327.465968,2.73095512788024,1.35298217068249,389.648969222253,1.04283284688167,38.3831075649738,634.826113108736,56.1927,3704.0,4.77431,0.473702013492584,1
PC,10.5868,2458439.498293,5.54519843924397,2.28458241968688,439.49673526073,1.9827981253041,199.631095048822,958.686908479794,158.526,5643.0,4.48066,0.915518999099731,0
PC,7.5412,2460011.229459,0.775702545823552,1.06992306252965,42.5167723087195,0.904712058969192,8186.27322303554,2426.0028595132,71.3672,6283.39,4.438,1.35608994960785,1
PC,7.5209,2459383.83837,3.69383762699856,1.92036740793268,71.3477825794552,0.63190075642294,186.872184843274,942.987455482446,28.1042,5235.78,4.438,0.749819993972778,1
PC,13.1018,2459357.993045,4.11776485649483,1.21267504987817,1948.14057831982,1.27614698139211,8.92653834719381,440.849668253998,51.8767,3376.0,4.438,0.281129002571106,1
PC,11.9763,2459354.184184,21.9165403424443,3.50490600553924,1246.11395849509,2.28202560269431,5.88717692544382,397.279834688585,104.44,4130.0,4.438,0.63160902261734,1
PC,11.3042,2458327.657733,5.27022968869673,2.11918842656019,541.699267656207,2.02357406436986,70.6622603585387,739.463310889186,106.984,4662.0,4.56787,0.693073987960815,1
PC,10.0659,2458526.848747,9.73940894242068,3.5625788347404,641.724082151765,2.26963071698054,60.3880789256154,710.980276581831,98.1848,5216.0,4.52613,0.833198010921478,0
PC,10.5173,2458332.252134,28.3058243764888,4.92917478800004,332.21903281438,2.60099665474146,55.5377103250789,696.2524594727,232.47,5704.59,4.09162,1.40065002441406,1
PC,10.5173,2458406.642076,90.8492709841494,9.9324565890694,341.180979878917,2.70612367719722,11.730786185241,472.01035826824,232.47,5704.59,4.09162,1.40065002441406,1
PC,10.9339,2459193.531565,25.1760133,4.418,12570.0,14.2012,24.1525,617.0,284.002,6025.9,4.3,1.24,1
PC,10.9582,2459249.58779,13.8665912,6.491,7930.0,14.3875,271.767,1131.0,426.024,6707.0,4.2,1.57,1
PC,9.36,2460026.624284,11.1972769,3.061,1301.0,2.62397,33.9923,672.0,59.7117,4953.9,4.59,0.76,1
PC,9.36,2460023.129913,734.4987702,2.529,1004.0,2.1838,9.04438,483.0,59.7117,4953.9,4.59,0.76,1
PC,9.9623,2459339.831788,13.5337577104015,3.73533182324209,2235.49755387901,6.62187420518478,167.194746273524,917.118398934112,201.873,6309.0,4.23525,1.30032002925873,1
PC,10.5623,2459334.53125,3.2877916038872,2.34009946315647,1779.18519781328,4.28540135457682,350.723888177403,1103.72552524614,142.461,5636.0,4.3723,0.948885023593903,1
PC,10.9303,2459366.560467,15.0405206193783,2.27034328169371,18041.7030335083,23.3825651815649,79.8057648969302,762.304205452013,222.995,5900.0,4.36304,1.0430999994278,0
PC,10.849,2459338.280154,4.79200823029156,1.23837419611875,2076.17469028796,4.19795538904765,229.225700651997,992.397306308107,166.834,6012.0,4.76675,0.882827997207642,1
PC,8.6486,2459355.705342,3.8167262,1.602,580.0,1.69257,40.9119,704.0,27.5024,4476.0,4.58156,0.69,1
PC,12.5528,2459353.972698,3.4934316,1.453,14230.0,11.4663,116.196,914.0,306.068,5153.0,4.46892,0.9,1
PC,12.6264,2459386.026959,2.7863839,1.585,11850.0,11.6893,215.699,1067.0,368.8,5376.0,4.42496,1.0,1
PC,10.9994,2459141.24058,0.6296,0.309,790.0,3.39154,193.701,1039.0,154.477,5485.0,4.64,0.77,0
PC,10.9495,2458387.1945,4.94664743040943,3.30781899091501,2522.50698633565,8.76237211013012,816.490220762883,1363.35042053084,351.426,5574.0,3.95,1.73496,0
PC,10.7598,2459139.838276,6.8646554,4.725,5090.0,17.29,1640.28,1772.0,287.558,5937.0,4.19,1.38,0
PC,10.6541,2459497.639662,1.8301156,1.018,1110.0,4.46184,515.147,1327.0,294.418,6671.0,4.41,1.22,0
PC,10.6444,2459088.312195,3.2797281770004,3.51870085779069,11048.1826083441,13.8117581281785,913.77644296668,1402.26385271102,250.489,5857.0,4.24,1.29746997356415,1
PC,11.9587,2459389.364571,5.1543182,0.89,2430.0,9.89441,68.1636,800.0,193.087,4971.0,4.59,0.76,0
PC,11.6704,2459139.444944,6.4535152,2.202,11200.0,19.7517,240.342,1096.0,494.093,5906.0,4.07,1.58,0
PC,9.954701,2458438.457803,0.525120334974246,1.14167094078764,157.223257183663,1.15950129096851,4078.17318788072,2038.15010593912,111.279,5867.0,4.5948,0.85030198097229,0
PC,11.4966,2458411.153078,0.520668715269019,0.570816100211944,626.635513640334,1.00474380108532,241.891654288849,1005.83089383074,38.0915,3460.0,4.438,0.39860999584198,1
PC,10.4283,2458326.184606,15.4043559282146,4.61969087990297,280.404900573905,2.21814209150863,100.916004152967,808.369205820657,200.12,5777.36,4.30388,1.23499000072479,0
PC,10.7791,2458390.800785,22.0379546514083,2.50616320214489,1208.1077142403,2.33510404657079,4.0755023101593,362.380679897108,53.8027,3927.0,4.6966,0.611136019229889,1
PC,9.7607,2458417.051084,14.3627380327299,3.20437978230036,541.97705062335,1.68663141422272,24.1363404752909,565.31122032635,68.0473,4939.0,4.58489,0.732188999652863,1
PC,11.8348,2459385.925213,2.2395609,0.998,1110.0,2.71834,80.151,833.0,179.254,4872.54,4.68951,0.76,1
PC,11.8348,2458415.299111,4.97276007122394,0.681897033774121,1012.74774185977,2.3994417777444,103.879269690626,814.239133754843,179.254,4872.54,4.68951,0.756359994411469,0
PC,12.1249,2458326.222712,5.93120510162986,2.05770330381396,916.30531407505,1.68823540584209,17.0189658587694,518.027769602356,76.9563,3797.0,4.74005,0.520399987697601,0
PC,8.7542,2459986.581877,5.9049399,3.797,225.0,2.01304,661.809,1413.0,130.527,6437.0,4.2473,1.42,1
PC,11.3877,2458442.024946,11.020153,3.638535,1076.926754,2.343228,23.8243065135594,563.475213182611,106.12,4407.0,4.56293,0.719466,0
PC,11.534,2458457.39545,29.4829022033204,2.36344067388814,2066.50438191444,2.77332735287241,3.01513133128372,336.082816405319,78.1864,3955.0,4.68874,0.603739023208618,1
PC,9.2563,2459224.830978,6.3872524,2.608,3510.0,5.0445,73.9967,817.0,60.6679,4935.0,4.52,0.82,1
PC,9.2563,2459202.295333,2.57359428213569,2.48100639996797,739.600828260906,2.77792285426705,301.866109721619,1063.09809280737,60.6679,4935.0,4.52,0.816999,1
PC,9.2563,2459220.659691,14.3318853,1.596,990.0,2.87022,9.971,495.0,60.6679,4935.0,4.52,0.82,1
PC,9.3722,2459210.742932,10.0588732550774,3.67981424250159,4704.71691557222,7.18890091225935,112.781707126452,831.150012166233,102.637,5651.0,4.43,1.01477,1
PC,11.4847,2459210.205916,5.6148305,3.829,2300.0,9.62058,3420.14,2130.0,1241.42,9856.0,4.01,2.59,0
PC,11.5865,2459379.870987,12.8461782,2.883,8860.0,11.6129,42.801,712.0,304.798,5591.0,4.30695,1.19,1
PC,11.9085,2458626.484539,4.84941081578386,5.22663680314133,1341.94012579746,2.76503406329275,56.8561171263638,700.348251694705,121.037,3861.0,4.71767,0.680710971355438,0
PC,9.6877,2459362.247825,3.23084229205584,0.928269923202792,2427.4314637798,11.1443639928514,1292.70152260324,1529.30572614935,190.467,7062.0,4.49596,1.38435995578766,0
PC,11.7874,2459374.608535,7.2766004,4.626,2440.0,11.5799,591.917,1374.0,739.231,6266.0,4.27,2.21,0
PC,10.846,2459366.628641,10.8772678812527,2.90770240441174,1869.50424041447,2.55603890014156,8.31687137765208,433.121503333869,46.0891,3992.0,4.61929,0.532438993453979,1
PC,10.846,2458714.35119,83.9996067446812,5.08103058820317,1974.63382816571,2.37754554034423,0.0858097740796583,138.039678524057,46.0891,3992.0,4.61929,0.532438993453979,1
PC,8.5097,2459385.040754,1.6647837,1.162,1200.0,5.04687,737.927,1452.0,133.752,5954.53,3.68582,1.42,0
PC,9.9444,2459388.154369,4.58491290523032,5.24939743260557,2101.06827941361,9.61588513313588,1729.67143481752,1644.79074217439,312.529,6272.0,3.8399,2.05978989601135,1
PC,10.6513,2459384.290582,3.1837961,2.045,780.0,3.08972,290.359,1150.0,175.748,5500.0,4.99,1.05,0
PC,10.1508,2459389.145721,2.0290881904027,0.693981244750495,978.062703482612,0.929147180140516,22.0716059099443,552.812981502343,12.4814,3194.0,4.96718,0.287497013807297,1
PC,10.4904,2459386.254252,4.6780703,1.491,1400.0,1.81115,13.6654,535.0,26.1072,3566.0,4.83519,0.43,1
PC,9.6181,2458625.219269,11.094122,3.309572,1131.990523,2.558498,36.0931589571763,625.138106708585,65.1769,4948.0,4.60394,0.745964,1
PC,11.2459,2459130.974624,26.4126931,2.956,4670.0,37.1984,43.7473,716.0,704.528,6070.0,3.65,2.63,0
PC,11.2559,2459385.454693,5.1287186,1.895,620.0,3.13438,136.113,951.0,294.015,6055.5,4.38,1.14,0
PC,11.3593,2459373.317914,12.1273927,1.859,18800.0,15.6802,32.4718,665.0,251.24,5682.0,4.45,0.99,0
PC,11.4337,2459169.679461,5.830149,2.618,1310.0,2.70505,59.7261,774.0,114.421,4451.0,4.57,0.72,1
PC,8.1605,2459165.027663,4.90038,3.506,240.0,6.56819,736.282,1451.0,306.118,6504.0,3.32,4.18,0
PC,10.7378,2459338.603607,19.3103369112235,3.68969874355622,1327.71899581188,2.6258476278313,12.0241384063917,474.933977987914,85.3837,4444.0,4.55,0.734072983264923,1
PC,10.7378,2459380.465927,7.9856481,2.729,460.0,1.70724,34.6569,675.0,85.3837,4444.0,4.55,0.73,1
PC,10.6361,2458611.743689,88.9349517351315,8.31769291872788,4066.10830425502,12.6770385209443,18.0301991749636,525.557067429786,300.423,5546.9,3.93,1.78672003746033,1
PC,12.708,2459385.212055,3.781737,2.192,18960.0,12.4301,116.842,915.0,301.872,4833.0,4.51712,0.87,1
PC,12.6327,2459373.985254,7.9365475,1.667,4630.0,7.76368,35.6191,680.0,238.321,4320.0,4.57232,0.85,1
PC,10.8479,2459193.804926,8.8073507,4.264,1700.0,4.0916,220.735,1073.0,215.034,5981.0,4.49,0.99,0
PC,10.9335,2459199.364902,7.6107227,4.249,6400.0,12.4861,297.144,1156.0,352.195,6159.5,4.14,1.53,1
PC,10.9968,2459198.275288,8.5145626,3.78,3260.0,6.95626,166.575,1000.0,263.386,5920.0,4.32,1.18,1
PC,11.0412,2458444.27026,12.35611,5.963,8020.0,13.4341,366.445,1218.0,397.789,6794.0,4.28,1.45,0
PC,11.1224,2459199.603438,0.9298045,1.203,720.0,4.60146,4136.65,2234.0,516.104,7019.0,4.19,1.65,0
PC,10.0716,2459168.2004,1.79011,1.372,430.0,7.38823,1262.31,1660.0,459.161,7110.0,3.9,2.33,0
PC,10.6412,2459235.100283,11.1179704,4.435,6560.0,8.98777,218.979,1071.0,203.873,5814.9,4.4,1.07,1
PC,10.5248,2459244.013263,4.985636,3.736,970.0,3.35045,408.008,1252.0,147.148,5189.0,4.33,1.07,0
PC,10.339,2459977.379099,13.1660135,4.668,5697.0,11.3913,134.826,949.0,291.631,6368.0,4.18,1.52,1
PC,10.2957,2459985.779503,1.6055589,2.253,1168.0,4.70308,3384.43,2124.0,297.758,6711.0,4.25,1.48,0
PC,10.0998,2459981.051319,4.587386,4.36,3321.0,10.6337,4384.23,2266.0,465.99,8388.0,4.22,1.86,0
PC,10.1137,2459987.447924,2.4843225,1.999,1476.0,12.9191,32959.2,3753.0,616.305,9855.0,4.18,2.13,0
PC,10.0634,2459229.201501,1.46107096702908,1.09208756828092,984.139637678123,5.40617956187489,10492.9755632136,2581.3352671177,366.482,8035.0,4.28,1.66797,0
PC,9.42344,2459987.948873,1.9316462,3.166,1286.0,11.2154,44464.5,4045.0,295.862,7070.0,4.03,2.01,0
PC,8.87759,2459247.930695,6.9989206,3.953,2840.0,14.7752,448.744,1282.0,283.291,6596.0,3.71,2.7,0
PC,8.2388,2459984.627768,2.4704981,2.191,250.0,1.44656,575.597,1364.0,52.62,5413.7,4.46,0.94,1
PC,10.6348,2459232.446777,5.23409637813213,3.69090470867784,20542.2936714085,24.0878820226281,1453.66800675036,1574.83862409307,399.544,7645.0,4.3,1.5620299577713,0
PC,8.72924,2458547.448,3.09574,4.475,380.0,3.4262,18087.9,3230.0,120.666,6084.0,4.13,1.41,0
PC,10.2103,2460037.86905,3.2834565,1.537,1558.0,2.87648,161.092,992.0,56.3449,4272.0,4.6,0.68,1
PC,10.2103,2460032.53325,11.02875,2.715,1694.0,2.76586,15.0463,548.0,56.3449,4272.0,4.6,0.68,1
PC,9.7611,2459283.829887,5.66447295470419,3.64596662936371,3449.58145508909,14.3057012151342,7657.47736862367,2385.83925585147,587.196,10395.0,4.13,2.33837008476257,0
PC,10.1126,2459311.16903,6.07427816124356,2.54680644765784,6039.99094818871,31.3717883726865,1487.61979324272,1583.95462593286,347.556,5964.0,3.7,2.43038010597229,0
PC,10.2855,2460037.172273,3.7795212,2.952,2761.0,5.98375,466.528,1294.0,184.015,5771.0,4.31,1.18,1
PC,9.718,2459988.629522,0.7581018,1.078,780.0,10.0744,17894.0,3222.0,792.633,9917.0,3.75,3.51,0
PC,9.0197,2458332.941229,9.13980396599197,3.09129357089951,358.415780102206,3.06298549735975,243.011762989764,1006.99328285134,129.804,5958.2,4.34,1.58,0
PC,9.6663,2458326.059765,5.30798876277617,3.13951983456473,395.471605207052,2.89971703201279,603.234337839639,1263.98308836262,168.354,6124.3,4.38,1.36962997913361,0
PC,9.4091,2458607.345122,51.1710413945191,6.47935854702169,864.854704510516,2.7958806870192,11.2145623914172,466.729586787027,98.2855,5599.0,4.46138,0.943355977535248,1
PC,9.3781,2458663.023591,11.1296402406865,7.10682405990355,968.611932462368,12.978382422832,1255.7,1518.2,338.831,5785.0,4.344,3.44756007194519,0
PC,9.7825,2459378.714316,9.4496506,2.021,19750.0,17.0216,38.5799,694.0,98.8783,5509.0,4.39758,0.94,1
PC,9.0689,2459374.315337,10.0665634,1.981,640.0,2.09966,23.8187,615.0,61.1201,5552.0,4.61783,0.79,1
PC,10.6339,2458662.650964,13.9427597097298,3.77325109379194,1351.48763717061,2.85015484963515,28.093,587.18,107.356,5206.0,4.63095,0.741671025753021,0
PC,13.461,2459362.467634,1.60625655456579,1.97592203947607,16736.4572413363,12.6311763477746,844.279016284285,1374.80546054623,463.683,5192.0,4.4617,0.984326004981995,1
PC,11.8835,2459165.538013,16.3470117212279,3.29410733892723,2074.1162515355,2.92771724865549,8.99951622026831,441.747947768764,100.248,4310.0,4.57345,0.64961302280426,1
PC,12.0936,2458627.916342,12.9802712639159,2.82872099868035,2883.07172092582,3.20779718460334,4.73413457569138,376.209622390727,68.9109,3614.0,4.81257,0.491322994232178,0
PC,12.2303,2458655.292533,3.71787392960101,5.49010636477206,4872.87393301229,14.7464853582016,1925.1,1689.4,736.397,5818.0,4.33787,2.08400011062622,0
PC,9.3529,2459359.55521,1.725841,3.674,2710.0,15.0024,50469.2,4175.0,321.671,7348.0,3.9,2.39,0
PC,10.4291,2459387.42191,1.4821401,1.779,1830.0,11.9167,2370.97,1944.0,582.521,7066.0,3.78,2.66,0
PC,7.3661,2458658.79039,6.44098222145563,1.83425080037251,827.097010943079,2.46239264350049,79.189,760.83,23.606,4867.0,4.438,0.800152003765106,1
PC,10.5135,2459385.738051,20.0734756,4.044,1160.0,4.23693,96.2573,872.0,205.43,6033.0,4.37,1.15,1
PC,7.5622,2459367.034327,341.28112811271,6.30302604897099,972.579724105673,4.75318917721164,121.159799833688,846.173434044279,70.0154,6058.6,4.2,1.39203000068665,1
PC,10.2809,2459369.694909,10.8681705,2.33,1420.0,2.86547,15.9782,556.0,79.5225,4664.0,4.55,0.76,1
PC,9.5268,2458325.665261,5.00999,1.70241706819487,463.461797681944,2.1930768589766,210.667510949144,971.670774907262,94.4178,5551.0,4.46214,0.906282007694244,1
PC,10.4055,2459386.963814,2.2281625,2.015,630.0,2.56778,702.927,1434.0,167.598,5731.0,4.43,1.02,0
PC,9.2872,2459795.175123,0.5860337,0.687,150.0,12.1309,11572.8,2889.0,222.74,5579.0,3.67,2.4,0
PC,9.02855,2459936.477143,8.0277162,4.824,5829.0,9.46001,752.777,1459.0,114.048,5962.7,4.38,1.15,1
PC,8.86193,2459770.262019,4.47804832013626,7.44155952458852,1342.52369995904,10.5479743548072,2736.73228376369,1844.70883771355,238.726,7947.0,4.2,1.82629001140594,0
PC,9.3188,2459817.436063,21.7455357,4.281,490.0,2.09806,31.0726,657.0,93.8819,5704.0,4.51,0.93,1
